camis,inspection_date,dba,boro,zipcode,cuisine,score,grade,action,violation_count,critical_count,failed,latitude,longitude,yelp_rating,yelp_reviews,yelp_price,yelp_category,high_rating,temp_mean,temp_max,temp_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_mean,wind_gust_mean,cloud_cover_mean,food_complaints_total,rodent_complaints,food_safety_complaints,median_household_income,total_population,white_population,inspection_year,inspection_month,inspection_dow,inspection_quarter,is_weekend,prev_score,prev_failed,inspection_count,score_trend,grade_available,has_yelp,is_first_inspection,has_history,cuisine_grouped,yelp_category_primary,white_pct,score_bucket,has_location
41463477,2024-06-21,"DUNKIN',' BASKIN ROBBINS",STATEN ISLAND,10310,Donuts,10.0,A,Violations were cited in the following area(s).,2,2,0,40.629075367568,-74.114937752515,2.4,14.0,1.0,"coffee,donuts,icecream",0.0,27.90833333333333,35.5,22.7,0.0,0.0,0.0,12.1625,24.1375,46.375,1.0,0.0,0.0,96185.0,492925.0,326334.0,2024,6,4,2,0,5.0,0.0,3,5.0,1,1,0,1,Donuts,coffee,0.6620358066642998,A,1
41463512,2023-01-10,MCDONALD'S,MANHATTAN,10022,Hamburgers,11.0,A,Violations were cited in the following area(s).,3,1,0,40.756061274589,-73.970596964004,2.5,98.0,1.0,"hotdogs,burgers,coffee",0.0,2.6875,6.3,0.1,0.0,0.0,0.0,9.908333333333331,18.204166666666666,80.54166666666667,6.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,1,1,1,0,-1.0,-1.0,1,0.0,1,1,1,0,Hamburgers,hotdogs,0.5121628904401145,A,1
41463512,2024-03-07,MCDONALD'S,MANHATTAN,10022,Hamburgers,10.0,A,Violations were cited in the following area(s).,3,1,0,40.756061274589,-73.970596964004,2.5,98.0,1.0,"hotdogs,burgers,coffee",0.0,9.691666666666666,12.6,5.8,3.5,3.5,0.0,21.366666666666664,36.77916666666667,90.58333333333331,20.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,3,3,1,0,11.0,0.0,2,-1.0,1,1,0,1,Hamburgers,hotdogs,0.5121628904401145,A,1
41463516,2023-04-13,MCDONALD'S,MANHATTAN,10009,Hamburgers,4.0,A,Violations were cited in the following area(s).,2,0,0,40.731218080873,-73.982258701416,1.6,64.0,1.0,"hotdogs,burgers,coffee",0.0,22.054166666666664,31.1,11.9,0.0,0.0,0.0,13.291666666666666,23.116666666666664,0.0,23.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,4,3,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Hamburgers,hotdogs,0.5121628904401145,A,1
41463516,2024-04-23,MCDONALD'S,MANHATTAN,10009,Hamburgers,4.0,A,Violations were cited in the following area(s).,1,0,0,40.731218080873,-73.982258701416,1.6,64.0,1.0,"hotdogs,burgers,coffee",0.0,9.266666666666667,14.8,2.2,0.0,0.0,0.0,15.391666666666666,27.554166666666664,22.75,11.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,4,1,2,0,4.0,0.0,2,0.0,1,1,0,1,Hamburgers,hotdogs,0.5121628904401145,A,1
41463780,2023-10-10,CHAN'S VILLAGE,BRONX,10462,Chinese,11.0,A,Violations were cited in the following area(s).,2,1,0,40.833942674167,-73.86088512003,3.5,15.0,1.0,chinese,0.0,13.345833333333331,18.0,7.8,0.0,0.0,0.0,9.479166666666666,17.479166666666668,68.70833333333333,5.0,0.0,0.0,47036.0,1443229.0,258727.0,2023,10,1,4,0,-1.0,-1.0,1,0.0,1,1,1,0,Chinese,chinese,0.1792695407312353,A,1
41464273,2024-05-16,NO. 1 CHINA GARDEN KITCHEN,BRONX,10452,Chinese,20.0,,Violations were cited in the following area(s).,5,3,0,40.840686422063,-73.921732711388,4.3,8.0,,chinese,1.0,16.508333333333333,19.0,14.9,4.8,4.8,0.0,23.616666666666664,40.425,91.04166666666669,8.0,0.0,0.0,47036.0,1443229.0,258727.0,2024,5,3,2,0,-1.0,-1.0,1,0.0,0,1,1,0,Chinese,chinese,0.1792695407312353,B,1
41464273,2024-11-14,NO. 1 CHINA GARDEN KITCHEN,BRONX,10452,Chinese,41.0,C,Violations were cited in the following area(s).,8,5,1,40.840686422063,-73.921732711388,4.3,8.0,,chinese,1.0,4.7124999999999995,7.8,1.4,0.0,0.0,0.0,5.7875000000000005,16.166666666666668,83.41666666666667,3.0,0.0,0.0,47036.0,1443229.0,258727.0,2024,11,3,4,0,20.0,0.0,2,21.0,1,1,0,1,Chinese,chinese,0.1792695407312353,C,1
41464542,2023-12-05,SEVEN SINS,MANHATTAN,10010,American,19.0,,Violations were cited in the following area(s).,4,2,0,40.738546763315,-73.983335699986,4.5,53.0,,"newamerican,sportsbars,cocktailbars",1.0,3.8666666666666663,6.7,1.5,0.0,0.0,0.0,10.6625,19.0625,60.375,11.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,12,1,4,0,-1.0,-1.0,1,0.0,0,1,1,0,American,newamerican,0.5121628904401145,B,1
41464542,2024-12-12,SEVEN SINS,MANHATTAN,10010,American,33.0,C,Violations were cited in the following area(s).,6,5,1,40.738546763315,-73.983335699986,4.5,53.0,,"newamerican,sportsbars,cocktailbars",1.0,1.6,5.2,-2.0,0.1,0.1,0.0,17.025000000000002,42.5125,24.291666666666668,13.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,12,3,4,0,19.0,0.0,2,14.0,1,1,0,1,American,newamerican,0.5121628904401145,C,1
41464606,2024-02-16,LINDA'S RESTAURANT BAKERY & LOUNGE,BROOKLYN,11203,Caribbean,18.0,,Violations were cited in the following area(s).,3,2,0,40.652325283956,-73.927216194989,2.7,87.0,1.0,"bakeries,caribbean",0.0,1.2916666666666667,5.1,-2.0,0.0,0.0,0.0,19.608333333333334,34.05833333333333,28.708333333333332,8.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,2,4,1,0,-1.0,-1.0,1,0.0,0,1,1,0,Caribbean,bakeries,0.4037900896395757,B,1
41464606,2024-09-23,LINDA'S RESTAURANT BAKERY & LOUNGE,BROOKLYN,11203,Caribbean,4.0,A,Violations were cited in the following area(s).,2,0,0,40.652325283956,-73.927216194989,2.7,87.0,1.0,"bakeries,caribbean",0.0,17.254166666666666,21.1,13.2,0.1,0.1,0.0,10.095833333333331,19.633333333333333,83.20833333333333,22.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,9,0,3,0,18.0,0.0,2,-14.0,1,1,0,1,Caribbean,bakeries,0.4037900896395757,A,1
41465278,2023-05-25,NEW CHANG XING RESTAURANT,BROOKLYN,11207,Chinese,8.0,A,Violations were cited in the following area(s).,1,1,0,40.657384150314,-73.889716700147,3.9,290.0,2.0,chinese,0.0,14.7,19.2,10.1,0.0,0.0,0.0,18.854166666666668,34.68333333333333,29.75,10.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,5,3,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Chinese,chinese,0.4037900896395757,A,1
41465278,2024-10-24,NEW CHANG XING RESTAURANT,BROOKLYN,11207,Chinese,8.0,A,Violations were cited in the following area(s).,2,0,0,40.657384150314,-73.889716700147,3.9,290.0,2.0,chinese,0.0,16.3125,20.8,11.6,0.6,0.6,0.0,16.520833333333332,29.241666666666664,15.75,12.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,10,3,4,0,8.0,0.0,2,0.0,1,1,0,1,Chinese,chinese,0.4037900896395757,A,1
41465455,2023-02-22,HAPPY HOUSE,BROOKLYN,11212,Chinese,9.0,A,Violations were cited in the following area(s).,2,1,0,40.66524773477,-73.923056779872,3.3,7.0,,chinese,0.0,2.4916666666666667,5.6,-0.8,4.4,4.0,0.28,8.924999999999999,17.470833333333335,77.20833333333333,15.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,2,2,1,0,-1.0,-1.0,1,0.0,1,1,1,0,Chinese,chinese,0.4037900896395757,A,1
41465455,2024-07-18,HAPPY HOUSE,BROOKLYN,11212,Chinese,34.0,,Violations were cited in the following area(s).,6,5,1,40.66524773477,-73.923056779872,3.3,7.0,,chinese,0.0,25.695833333333336,30.9,21.5,0.4,0.4,0.0,9.208333333333334,18.2,74.45833333333333,18.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,7,3,3,0,9.0,0.0,2,25.0,0,1,0,1,Chinese,chinese,0.4037900896395757,C,1
41465557,2024-07-02,AQUI EN BELLA PUEBLA,QUEENS,11372,Mexican,13.0,A,Violations were cited in the following area(s).,4,1,0,40.748846770927,-73.872432227229,3.7,39.0,2.0,mexican,0.0,22.78333333333333,28.8,16.5,0.0,0.0,0.0,10.1625,21.283333333333335,37.458333333333336,10.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,7,1,3,0,-1.0,-1.0,1,0.0,1,1,1,0,Mexican,mexican,0.3052448592145291,A,1
41465581,2023-05-03,MOLE,MANHATTAN,10014,Mexican,28.0,C,Violations were cited in the following area(s).,9,5,1,40.738141622621,-74.00537671185,3.3,562.0,2.0,"mexican,cocktailbars",0.0,9.475,12.6,5.8,0.7000000000000001,0.7000000000000001,0.0,10.320833333333333,20.679166666666667,78.29166666666667,19.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,5,2,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Mexican,mexican,0.5121628904401145,C,1
41465581,2024-12-26,MOLE,MANHATTAN,10014,Mexican,20.0,,Violations were cited in the following area(s).,6,1,0,40.738141622621,-74.00537671185,3.3,562.0,2.0,"mexican,cocktailbars",0.0,-4.970833333333333,-0.2,-8.1,0.0,0.0,0.0,5.470833333333334,13.7125,15.083333333333334,23.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,12,3,4,0,28.0,1.0,2,-8.0,0,1,0,1,Mexican,mexican,0.5121628904401145,B,1
41466245,2023-05-02,ATLIXCO BAKERY & DELI,STATEN ISLAND,00nan,Mexican,13.0,A,Violations were cited in the following area(s).,4,1,0,0.0,0.0,4.0,1.0,1.0,bakeries,1.0,10.4125,13.4,8.4,0.8,0.8,0.0,15.983333333333334,29.995833333333337,84.0,1.0,0.0,0.0,96185.0,492925.0,326334.0,2023,5,1,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Mexican,bakeries,0.6620358066642998,A,1
41466245,2024-04-22,ATLIXCO BAKERY & DELI,STATEN ISLAND,00nan,Mexican,17.0,,Violations were cited in the following area(s).,3,2,0,0.0,0.0,4.0,1.0,1.0,bakeries,1.0,8.700000000000001,15.0,2.1,0.0,0.0,0.0,11.329166666666666,22.016666666666666,10.75,0.0,0.0,0.0,96185.0,492925.0,326334.0,2024,4,0,2,0,13.0,0.0,2,4.0,0,1,0,1,Mexican,bakeries,0.6620358066642998,B,1
41466245,2024-06-10,ATLIXCO BAKERY & DELI,STATEN ISLAND,00nan,Mexican,9.0,A,Violations were cited in the following area(s).,2,1,0,0.0,0.0,4.0,1.0,1.0,bakeries,1.0,19.45,24.5,14.6,0.0,0.0,0.0,12.345833333333331,22.920833333333334,48.0,4.0,0.0,0.0,96185.0,492925.0,326334.0,2024,6,0,2,0,17.0,0.0,3,-8.0,1,1,0,1,Mexican,bakeries,0.6620358066642998,A,1
41466316,2023-03-17,OLIO E PIU,MANHATTAN,10014,Italian,12.0,A,Violations were cited in the following area(s).,3,2,0,40.733931279931,-73.999635561442,4.5,7353.0,3.0,"pizza,italian,cocktailbars",1.0,8.520833333333334,14.4,2.5,0.0,0.0,0.0,11.358333333333334,21.5625,97.5,18.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,3,4,1,0,-1.0,-1.0,1,0.0,1,1,1,0,Italian,pizza,0.5121628904401145,A,1
41466316,2024-07-25,OLIO E PIU,MANHATTAN,10014,Italian,7.0,A,Violations were cited in the following area(s).,2,0,0,40.733931279931,-73.999635561442,4.5,7353.0,3.0,"pizza,italian,cocktailbars",1.0,25.0875,30.8,20.7,0.0,0.0,0.0,9.5125,18.5125,82.41666666666667,24.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,7,3,3,0,12.0,0.0,2,-5.0,1,1,0,1,Italian,pizza,0.5121628904401145,A,1
41466358,2024-10-09,WOLFGANG'S STEAKHOUSE,MANHATTAN,10022,Steakhouse,4.0,A,Violations were cited in the following area(s).,1,0,0,40.758160479512,-73.968574646384,3.9,1230.0,3.0,steak,0.0,14.966666666666669,20.2,9.2,0.1,0.1,0.0,11.333333333333334,21.204166666666666,35.75,15.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,10,2,4,0,-1.0,-1.0,1,0.0,1,1,1,0,Other,steak,0.5121628904401145,A,1
41466567,2023-05-05,BAR VERDE,MANHATTAN,10003,Latin American,11.0,,Violations were cited in the following area(s).,2,1,0,40.726034114177,-73.989547990997,4.2,1810.0,2.0,"cocktailbars,mexican,venues",1.0,11.583333333333334,17.1,6.9,3.5,3.5,0.0,7.0874999999999995,16.224999999999998,33.5,18.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,5,4,2,0,-1.0,-1.0,1,0.0,0,1,1,0,Latin American,cocktailbars,0.5121628904401145,A,1
41466567,2024-03-13,BAR VERDE,MANHATTAN,10003,Latin American,7.0,A,Violations were cited in the following area(s).,1,1,0,40.726034114177,-73.989547990997,4.2,1810.0,2.0,"cocktailbars,mexican,venues",1.0,8.729166666666666,15.4,2.5,0.0,0.0,0.0,8.975,16.670833333333334,48.041666666666664,27.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,3,2,1,0,11.0,0.0,2,-4.0,1,1,0,1,Latin American,cocktailbars,0.5121628904401145,A,1
41466825,2023-05-31,DUNKIN,MANHATTAN,10011,Donuts,9.0,A,Violations were cited in the following area(s).,3,1,0,40.743090356442,-73.993226281436,2.7,44.0,1.0,"donuts,coffee",0.0,16.104166666666668,22.6,10.8,0.0,0.0,0.0,8.108333333333333,17.708333333333332,5.416666666666667,14.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,5,2,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Donuts,donuts,0.5121628904401145,A,1
41466825,2024-07-01,DUNKIN,MANHATTAN,10011,Donuts,8.0,A,Violations were cited in the following area(s).,2,1,0,40.743090356442,-73.993226281436,2.7,44.0,1.0,"donuts,coffee",0.0,21.945833333333336,26.9,16.5,0.1,0.1,0.0,19.708333333333332,34.74166666666667,13.041666666666666,23.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,7,0,3,0,9.0,0.0,2,-1.0,1,1,0,1,Donuts,donuts,0.5121628904401145,A,1
41466873,2023-06-01,ROCKY MCBRIDE'S,QUEENS,11105,American,10.0,A,Violations were cited in the following area(s).,2,2,0,40.775960599245,-73.915125877363,4.4,114.0,2.0,"sportsbars,pubs",1.0,19.516666666666666,27.4,12.3,0.0,0.0,0.0,7.075,16.05,19.583333333333332,18.0,0.0,0.0,82431.0,2360826.0,720630.0,2023,6,3,2,0,-1.0,-1.0,1,0.0,1,1,1,0,American,sportsbars,0.3052448592145291,A,1
41466918,2023-05-25,NUEVO MEXICO,BROOKLYN,11215,Mexican,12.0,A,Violations were cited in the following area(s).,2,1,0,40.667592232604,-73.987603436833,3.6,290.0,2.0,"mexican,breakfast_brunch,cocktailbars",0.0,14.7,19.2,10.1,0.0,0.0,0.0,18.854166666666668,34.68333333333333,29.75,10.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,5,3,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Mexican,mexican,0.4037900896395757,A,1
41466918,2024-11-14,NUEVO MEXICO,BROOKLYN,11215,Mexican,13.0,A,Violations were cited in the following area(s).,2,2,0,40.667592232604,-73.987603436833,3.6,290.0,2.0,"mexican,breakfast_brunch,cocktailbars",0.0,4.7124999999999995,7.8,1.4,0.0,0.0,0.0,5.7875000000000005,16.166666666666668,83.41666666666667,16.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,11,3,4,0,12.0,0.0,2,1.0,1,1,0,1,Mexican,mexican,0.4037900896395757,A,1
41467086,2023-05-11,SUBWAY,MANHATTAN,10019,Sandwiches,3.0,A,Violations were cited in the following area(s).,1,0,0,40.767035672158,-73.993797843013,3.0,3.0,,"hotdogs,sandwiches",0.0,17.841666666666665,25.4,9.6,0.0,0.0,0.0,10.0375,19.7125,12.166666666666666,16.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,5,3,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Sandwiches,hotdogs,0.5121628904401145,A,1
41467086,2024-09-19,SUBWAY,MANHATTAN,10019,Sandwiches,7.0,A,Violations were cited in the following area(s).,3,1,0,40.767035672158,-73.993797843013,3.0,3.0,,"hotdogs,sandwiches",0.0,22.775,29.8,16.4,0.0,0.0,0.0,12.204166666666666,22.454166666666666,94.125,15.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,9,3,3,0,3.0,0.0,2,4.0,1,1,0,1,Sandwiches,hotdogs,0.5121628904401145,A,1
41467140,2024-12-17,AMOR Y AMARGO / AVANT GARDEN,MANHATTAN,10009,Vegan,21.0,,Violations were cited in the following area(s).,5,2,0,40.725555871857,-73.98390539302,4.3,532.0,2.0,"cocktailbars,vermouthbars",1.0,10.783333333333331,14.7,7.4,4.7,4.7,0.0,12.125,26.65833333333333,67.08333333333333,18.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,12,1,4,0,-1.0,-1.0,1,0.0,0,1,1,0,Other,cocktailbars,0.5121628904401145,B,1
41467165,2023-06-07,CHELSEA PAPAYA,MANHATTAN,10011,American,40.0,,Violations were cited in the following area(s).,4,3,1,40.743683300262,-73.994648101026,3.3,165.0,1.0,"hotdog,tradamerican,breakfast_brunch",0.0,18.8375,25.1,13.2,0.0,0.0,0.0,15.0375,28.504166666666663,8.583333333333334,13.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,6,2,2,0,-1.0,-1.0,1,0.0,0,1,1,0,American,hotdog,0.5121628904401145,C,1
41467165,2023-09-12,CHELSEA PAPAYA,MANHATTAN,10011,American,24.0,B,Violations were cited in the following area(s).,4,3,0,40.743683300262,-73.994648101026,3.3,165.0,1.0,"hotdog,tradamerican,breakfast_brunch",0.0,23.0625,29.0,19.1,0.2,0.2,0.0,7.954166666666667,15.733333333333333,53.875,28.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,9,1,3,0,40.0,1.0,2,-16.0,1,1,0,1,American,hotdog,0.5121628904401145,B,1
41467165,2024-12-03,CHELSEA PAPAYA,MANHATTAN,10011,American,17.0,,Violations were cited in the following area(s).,5,2,0,40.743683300262,-73.994648101026,3.3,165.0,1.0,"hotdog,tradamerican,breakfast_brunch",0.0,0.8416666666666667,5.2,-2.2,0.0,0.0,0.0,7.654166666666668,19.016666666666666,9.666666666666666,18.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,12,1,4,0,24.0,0.0,3,-7.0,0,1,0,1,American,hotdog,0.5121628904401145,B,1
41467165,2024-12-19,CHELSEA PAPAYA,MANHATTAN,10011,American,5.0,A,Violations were cited in the following area(s).,1,0,0,40.743683300262,-73.994648101026,3.3,165.0,1.0,"hotdog,tradamerican,breakfast_brunch",0.0,4.445833333333334,6.8,0.8,2.6,2.6,0.0,10.508333333333333,25.075,69.41666666666667,16.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,12,3,4,0,17.0,0.0,4,-12.0,1,1,0,1,American,hotdog,0.5121628904401145,A,1
41467391,2023-12-11,LA BRASA PERUANA,BROOKLYN,11220,Peruvian,28.0,,Violations were cited in the following area(s).,6,4,1,40.647187925022,-74.008158535298,3.5,102.0,1.0,peruvian,0.0,5.9375,14.1,2.7,26.9,26.9,0.0,22.90833333333333,41.145833333333336,59.041666666666664,10.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,12,0,4,0,-1.0,-1.0,1,0.0,0,1,1,0,Other,peruvian,0.4037900896395757,C,1
41467391,2024-01-23,LA BRASA PERUANA,BROOKLYN,11220,Peruvian,13.0,A,Violations were cited in the following area(s).,2,1,0,40.647187925022,-74.008158535298,3.5,102.0,1.0,peruvian,0.0,1.0416666666666667,4.6,-1.6,1.7,1.7,0.0,9.225,16.041666666666668,92.625,11.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,1,1,1,0,28.0,1.0,2,-15.0,1,1,0,1,Other,peruvian,0.4037900896395757,A,1
41467424,2023-04-10,SINGAS FAMOUS PIZZA,QUEENS,11375,Pizza,9.0,,Violations were cited in the following area(s).,2,1,0,40.7334844599,-73.849873900586,3.1,107.0,1.0,"pizza,italian",0.0,9.1125,17.9,2.2,0.0,0.0,0.0,9.9625,19.254166666666663,0.8333333333333334,9.0,0.0,0.0,82431.0,2360826.0,720630.0,2023,4,0,2,0,-1.0,-1.0,1,0.0,0,1,1,0,Pizza,pizza,0.3052448592145291,A,1
41467424,2024-03-06,SINGAS FAMOUS PIZZA,QUEENS,11375,Pizza,11.0,A,Violations were cited in the following area(s).,3,1,0,40.7334844599,-73.849873900586,3.1,107.0,1.0,"pizza,italian",0.0,7.145833333333333,9.8,3.7,33.2,33.2,0.0,9.695833333333336,18.8625,96.04166666666669,4.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,3,2,1,0,9.0,0.0,2,2.0,1,1,0,1,Pizza,pizza,0.3052448592145291,A,1
41468117,2023-05-24,MILA'S BISTRO,MANHATTAN,10002,French,12.0,A,Violations were cited in the following area(s).,3,2,0,40.718013892768,-73.989419385831,4.1,31.0,,"bars,french",1.0,15.604166666666666,21.9,9.9,0.7,0.7,0.0,10.766666666666666,21.920833333333334,32.875,16.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,5,2,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Other,bars,0.5121628904401145,A,1
41468117,2024-12-03,MILA'S BISTRO,MANHATTAN,10002,French,13.0,A,Violations were cited in the following area(s).,2,2,0,40.718013892768,-73.989419385831,4.1,31.0,,"bars,french",1.0,0.8416666666666667,5.2,-2.2,0.0,0.0,0.0,7.654166666666668,19.016666666666666,9.666666666666666,18.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,12,1,4,0,12.0,0.0,2,1.0,1,1,0,1,Other,bars,0.5121628904401145,A,1
41468132,2023-11-13,COLLAGE BISTRO & BAR,MANHATTAN,10018,American,29.0,,Violations were cited in the following area(s).,6,4,1,40.756473732441,-73.992008504149,3.8,14.0,,tradamerican,0.0,3.1625,8.9,-2.1,0.0,0.0,0.0,7.641666666666667,14.4125,21.083333333333332,17.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,11,0,4,0,-1.0,-1.0,1,0.0,0,1,1,0,American,tradamerican,0.5121628904401145,C,1
41468132,2024-03-14,COLLAGE BISTRO & BAR,MANHATTAN,10018,American,,,Violations were cited in the following area(s).,1,0,0,40.756473732441,-73.992008504149,3.8,14.0,,tradamerican,0.0,11.633333333333333,21.2,4.0,0.0,0.0,0.0,8.004166666666666,14.808333333333332,56.208333333333336,18.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,3,3,1,0,29.0,1.0,2,0.0,0,1,0,1,American,tradamerican,0.5121628904401145,,1
41468132,2024-05-08,COLLAGE BISTRO & BAR,MANHATTAN,10018,American,9.0,A,Violations were cited in the following area(s).,2,1,0,40.756473732441,-73.992008504149,3.8,14.0,,tradamerican,0.0,23.025,30.9,15.9,0.0,0.0,0.0,16.633333333333333,29.84583333333333,76.04166666666667,17.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,5,2,2,0,-1.0,0.0,3,0.0,1,1,0,0,American,tradamerican,0.5121628904401145,A,1
41468442,2023-04-20,LAS PALMAS BAKERY,BRONX,10453,Bakery Products/Desserts,21.0,,Violations were cited in the following area(s).,6,4,0,40.858220067276,-73.904001753199,4.0,4.0,,"customcakes,bakeries",1.0,10.479166666666666,15.9,5.8,0.0,0.0,0.0,9.920833333333333,20.8375,53.958333333333336,3.0,0.0,0.0,47036.0,1443229.0,258727.0,2023,4,3,2,0,-1.0,-1.0,1,0.0,0,1,1,0,Bakery Products/Desserts,customcakes,0.1792695407312353,B,1
41468442,2023-06-21,LAS PALMAS BAKERY,BRONX,10453,Bakery Products/Desserts,,,Violations were cited in the following area(s).,1,0,0,40.858220067276,-73.904001753199,4.0,4.0,,"customcakes,bakeries",1.0,18.791666666666668,22.9,15.5,0.3,0.3,0.0,17.983333333333334,32.37083333333333,99.66666666666669,2.0,0.0,0.0,47036.0,1443229.0,258727.0,2023,6,2,2,0,21.0,0.0,2,0.0,0,1,0,1,Bakery Products/Desserts,customcakes,0.1792695407312353,,1
41468442,2023-09-21,LAS PALMAS BAKERY,BRONX,10453,Bakery Products/Desserts,26.0,B,Violations were cited in the following area(s).,4,3,0,40.858220067276,-73.904001753199,4.0,4.0,,"customcakes,bakeries",1.0,16.816666666666666,22.8,11.6,0.0,0.0,0.0,8.854166666666666,17.270833333333332,34.833333333333336,7.0,0.0,0.0,47036.0,1443229.0,258727.0,2023,9,3,3,0,-1.0,0.0,3,0.0,1,1,0,0,Bakery Products/Desserts,customcakes,0.1792695407312353,B,1
41468442,2024-07-23,LAS PALMAS BAKERY,BRONX,10453,Bakery Products/Desserts,30.0,,Violations were cited in the following area(s).,5,3,1,40.858220067276,-73.904001753199,4.0,4.0,,"customcakes,bakeries",1.0,24.59166666666667,29.6,21.1,3.3000000000000003,3.3000000000000003,0.0,4.675,13.433333333333332,95.33333333333331,4.0,0.0,0.0,47036.0,1443229.0,258727.0,2024,7,1,3,0,26.0,0.0,4,4.0,0,1,0,1,Bakery Products/Desserts,customcakes,0.1792695407312353,C,1
41468442,2024-08-07,LAS PALMAS BAKERY,BRONX,10453,Bakery Products/Desserts,37.0,C,Violations were cited in the following area(s).,8,5,1,40.858220067276,-73.904001753199,4.0,4.0,,"customcakes,bakeries",1.0,21.158333333333335,22.7,18.6,24.0,24.0,0.0,15.616666666666667,28.7,99.95833333333331,3.0,0.0,0.0,47036.0,1443229.0,258727.0,2024,8,2,3,0,30.0,1.0,5,7.0,1,1,0,1,Bakery Products/Desserts,customcakes,0.1792695407312353,C,1
41468453,2023-05-31,DOWNTOWN SOCIAL,MANHATTAN,10003,American,13.0,A,Violations were cited in the following area(s).,3,1,0,40.729363268647,-73.987122854337,3.2,638.0,2.0,"sportsbars,tradamerican",0.0,16.104166666666668,22.6,10.8,0.0,0.0,0.0,8.108333333333333,17.708333333333332,5.416666666666667,14.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,5,2,2,0,-1.0,-1.0,1,0.0,1,1,1,0,American,sportsbars,0.5121628904401145,A,1
41468453,2024-12-09,DOWNTOWN SOCIAL,MANHATTAN,10003,American,13.0,A,Violations were cited in the following area(s).,3,1,0,40.729363268647,-73.987122854337,3.2,638.0,2.0,"sportsbars,tradamerican",0.0,5.5,10.4,1.0,7.4,7.4,0.0,5.3374999999999995,11.85,78.83333333333333,18.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,12,0,4,0,13.0,0.0,2,0.0,1,1,0,1,American,sportsbars,0.5121628904401145,A,1
41468766,2023-05-30,CANTEEN,BROOKLYN,11217,American,9.0,A,Violations were cited in the following area(s).,3,0,0,40.682574810486,-73.979542319271,3.5,166.0,1.0,"breakfast_brunch,sandwiches",0.0,15.641666666666666,20.4,11.8,0.0,0.0,0.0,12.366666666666667,24.945833333333336,0.1666666666666666,17.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,5,1,2,0,-1.0,-1.0,1,0.0,1,1,1,0,American,breakfast_brunch,0.4037900896395757,A,1
