date,temp_mean,temp_max,temp_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_mean,wind_gust_mean,cloud_cover_mean
2024-05-03,13.570833333333333,17.2,9.8,0.0,0.0,0.0,13.370833333333332,25.90416666666667,86.20833333333333
2024-05-04,11.5375,16.5,7.8,0.0,0.0,0.0,11.525,21.520833333333332,92.45833333333333
2024-05-05,10.625,12.1,9.1,8.6,8.6,0.0,16.412499999999998,29.541666666666668,99.70833333333333
2024-05-06,16.758333333333333,22.6,11.9,0.8,0.8,0.0,6.129166666666666,12.716666666666667,100.0
2024-05-07,19.120833333333334,26.1,12.2,0.0,0.0,0.0,9.575000000000001,19.416666666666668,42.041666666666664
2024-05-08,23.025000000000002,30.9,15.9,0.0,0.0,0.0,16.633333333333333,29.84583333333333,76.04166666666667
2024-05-09,17.483333333333334,21.0,14.3,0.0,0.0,0.0,10.741666666666667,20.641666666666666,99.25
2024-05-10,10.608333333333333,15.1,9.4,12.9,12.9,0.0,14.241666666666667,26.316666666666666,98.375
2024-05-11,11.387500000000001,16.5,6.5,0.0,0.0,0.0,11.8125,22.912499999999998,71.75
2024-05-12,10.549999999999999,13.4,8.6,7.6000000000000005,7.6000000000000005,0.0,9.404166666666667,18.095833333333335,80.125
2024-05-13,12.866666666666667,20.0,5.8,0.0,0.0,0.0,11.529166666666667,21.695833333333336,37.833333333333336
2024-05-14,16.304166666666667,22.5,9.4,3.1999999999999997,3.1999999999999997,0.0,12.370833333333332,23.141666666666666,88.20833333333333
2024-05-15,15.720833333333333,19.8,13.5,6.8,6.8,0.0,15.091666666666667,26.825,97.125
2024-05-16,16.508333333333333,19.0,14.9,4.8,4.8,0.0,23.616666666666664,40.425,91.04166666666667
2024-05-17,17.4375,22.6,12.1,0.0,0.0,0.0,11.204166666666666,21.483333333333334,80.125
2024-05-18,16.625,22.8,13.2,2.2,2.2,0.0,7.291666666666667,15.1625,98.58333333333333
2024-05-19,16.733333333333334,23.4,12.5,0.2,0.2,0.0,11.35,21.579166666666666,70.79166666666667
2024-05-20,16.354166666666668,23.8,10.7,0.0,0.0,0.0,8.479166666666666,18.037499999999998,46.75
2024-05-21,19.166666666666668,27.1,12.4,0.0,0.0,0.0,9.883333333333333,19.308333333333334,54.375
2024-05-22,22.0,28.5,15.8,0.0,0.0,0.0,14.279166666666667,25.795833333333334,40.791666666666664
2024-05-23,22.733333333333334,27.1,19.0,3.0,3.0,0.0,8.904166666666667,18.120833333333334,81.625
2024-05-24,22.570833333333336,29.4,15.8,0.0,0.0,0.0,9.554166666666667,17.45,28.791666666666668
2024-05-25,19.6125,26.0,13.9,0.0,0.0,0.0,10.5875,20.716666666666665,58.166666666666664
2024-05-26,20.0,26.0,15.7,0.2,0.2,0.0,9.65,19.933333333333334,77.70833333333333
2024-05-27,19.220833333333335,22.5,17.1,34.6,34.6,0.0,16.25,32.104166666666664,100.0
2024-05-28,22.020833333333332,27.1,17.8,0.0,0.0,0.0,15.129166666666668,27.554166666666664,24.375
2024-05-29,19.008333333333333,25.1,14.0,12.4,12.4,0.0,7.9375,18.375,31.291666666666668
